game_pk,game_date,player_id,player_name,opposing_team,pa,ab,h,singles,doubles,triples,hr,bb,hbp,so,sb,cs,rbi,tb,season
823558,2026-04-18,641555,"Escarra, J.C.",KC,4,4,2,0,1,1,0,0,0,0,0,0,3,5,2026
823558,2026-04-18,641857,"McMahon, Ryan",KC,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2026
823558,2026-04-18,642708,"Rosario, Amed",KC,5,5,2,1,0,0,1,0,0,0,0,0,3,5,2026
823558,2026-04-18,665862,"Chisholm Jr., Jazz",KC,5,4,0,0,0,0,0,1,0,3,0,0,0,0,2026
823558,2026-04-18,676609,"Caballero, José",KC,4,4,2,2,0,0,0,0,0,0,0,0,0,2,2026
823558,2026-04-18,700250,"Rice, Ben",KC,5,3,1,0,0,0,1,2,0,0,0,0,1,4,2026
823559,2026-04-17,519317,"Stanton, Giancarlo",KC,4,4,0,0,0,0,0,0,0,3,0,0,0,0,2026
823559,2026-04-17,592450,"Judge, Aaron",KC,4,3,1,0,1,0,0,1,0,1,0,0,0,2,2026
823559,2026-04-17,641355,"Bellinger, Cody",KC,4,4,1,1,0,0,0,0,0,1,0,0,0,1,2026
823559,2026-04-17,641857,"McMahon, Ryan",KC,1,1,1,0,0,0,1,0,0,0,0,0,2,4,2026
823559,2026-04-17,642708,"Rosario, Amed",KC,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2026
823559,2026-04-17,663757,"Grisham, Trent",KC,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2026
823559,2026-04-17,665862,"Chisholm Jr., Jazz",KC,4,2,0,0,0,0,0,2,0,1,0,0,0,0,2026
823559,2026-04-17,669224,"Wells, Austin",KC,3,2,0,0,0,0,0,1,0,0,0,0,0,0,2026
823559,2026-04-17,676609,"Caballero, José",KC,3,2,0,0,0,0,0,1,0,1,0,0,0,0,2026
823559,2026-04-17,700250,"Rice, Ben",KC,4,4,2,1,0,0,1,0,0,1,0,0,2,5,2026
823560,2026-04-16,519317,"Stanton, Giancarlo",LAA,4,4,1,0,0,0,1,0,0,0,0,0,2,4,2026
823560,2026-04-16,592450,"Judge, Aaron",LAA,4,4,1,0,0,0,1,0,0,1,0,0,1,4,2026
823560,2026-04-16,641355,"Bellinger, Cody",LAA,4,3,1,1,0,0,0,1,0,1,0,0,0,1,2026
823560,2026-04-16,641555,"Escarra, J.C.",LAA,4,4,1,1,0,0,0,0,0,3,0,0,0,1,2026
823560,2026-04-16,642708,"Rosario, Amed",LAA,4,4,0,0,0,0,0,0,0,1,0,0,0,0,2026
823560,2026-04-16,663757,"Grisham, Trent",LAA,4,3,0,0,0,0,0,1,0,0,0,0,0,0,2026
823560,2026-04-16,665862,"Chisholm Jr., Jazz",LAA,4,2,0,0,0,0,0,2,0,0,0,0,0,0,2026
823560,2026-04-16,676609,"Caballero, José",LAA,4,4,3,3,0,0,0,0,0,1,0,0,0,3,2026
823560,2026-04-16,700250,"Rice, Ben",LAA,4,4,1,0,0,0,1,0,0,1,0,0,1,4,2026
823561,2026-04-15,502671,"Goldschmidt, Paul",LAA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2026
823561,2026-04-15,519317,"Stanton, Giancarlo",LAA,4,4,0,0,0,0,0,0,0,3,0,0,0,0,2026
823561,2026-04-15,592450,"Judge, Aaron",LAA,4,4,1,0,0,0,1,0,0,0,0,0,1,4,2026
823561,2026-04-15,641355,"Bellinger, Cody",LAA,4,3,1,0,1,0,0,1,0,0,0,0,0,2,2026
823561,2026-04-15,641857,"McMahon, Ryan",LAA,3,3,0,0,0,0,0,0,0,1,0,0,0,0,2026
823561,2026-04-15,663757,"Grisham, Trent",LAA,3,3,1,1,0,0,0,0,0,0,0,0,2,1,2026
823561,2026-04-15,665862,"Chisholm Jr., Jazz",LAA,4,3,1,1,0,0,0,1,0,2,0,0,0,1,2026
823561,2026-04-15,669224,"Wells, Austin",LAA,4,2,1,1,0,0,0,2,0,0,0,0,0,1,2026
823561,2026-04-15,676609,"Caballero, José",LAA,4,3,1,0,1,0,0,1,0,0,0,0,2,2,2026
823561,2026-04-15,700250,"Rice, Ben",LAA,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2026
823562,2026-04-14,502671,"Goldschmidt, Paul",LAA,3,3,0,0,0,0,0,0,0,1,0,0,0,0,2026
823562,2026-04-14,519317,"Stanton, Giancarlo",LAA,4,4,0,0,0,0,0,0,0,3,0,0,0,0,2026
823562,2026-04-14,545341,"Grichuk, Randal",LAA,3,3,1,0,1,0,0,0,0,1,0,0,0,2,2026
823562,2026-04-14,592450,"Judge, Aaron",LAA,4,4,1,0,1,0,0,0,0,2,0,0,0,2,2026
823562,2026-04-14,641857,"McMahon, Ryan",LAA,2,2,1,1,0,0,0,0,0,0,0,0,0,1,2026
823562,2026-04-14,642708,"Rosario, Amed",LAA,4,4,1,1,0,0,0,0,0,0,0,0,0,1,2026
823562,2026-04-14,663757,"Grisham, Trent",LAA,4,4,0,0,0,0,0,0,0,3,0,0,0,0,2026
823562,2026-04-14,665862,"Chisholm Jr., Jazz",LAA,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2026
823562,2026-04-14,669224,"Wells, Austin",LAA,3,3,1,1,0,0,0,0,0,0,0,0,0,1,2026
823562,2026-04-14,676609,"Caballero, José",LAA,3,3,0,0,0,0,0,0,0,1,0,0,0,0,2026
823562,2026-04-14,700250,"Rice, Ben",LAA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2026
823563,2026-04-13,502671,"Goldschmidt, Paul",LAA,3,2,1,0,1,0,0,1,0,1,0,0,0,2,2026
823563,2026-04-13,519317,"Stanton, Giancarlo",LAA,5,4,2,1,1,0,0,1,0,2,0,0,0,3,2026
823563,2026-04-13,545341,"Grichuk, Randal",LAA,2,1,0,0,0,0,0,1,0,0,0,0,0,0,2026
823563,2026-04-13,592450,"Judge, Aaron",LAA,5,5,2,0,0,0,2,0,0,1,0,0,3,8,2026
823563,2026-04-13,641355,"Bellinger, Cody",LAA,5,5,1,1,0,0,0,0,0,0,0,0,0,1,2026
823563,2026-04-13,641857,"McMahon, Ryan",LAA,3,2,0,0,0,0,0,1,0,0,0,0,1,0,2026
823563,2026-04-13,642708,"Rosario, Amed",LAA,2,2,1,1,0,0,0,0,0,0,0,0,0,1,2026
823563,2026-04-13,663757,"Grisham, Trent",LAA,3,3,2,0,0,0,2,0,0,0,0,0,5,8,2026
823563,2026-04-13,665862,"Chisholm Jr., Jazz",LAA,5,5,1,1,0,0,0,0,0,2,0,0,0,1,2026
823563,2026-04-13,669224,"Wells, Austin",LAA,5,3,1,1,0,0,0,2,0,0,0,0,0,1,2026
823563,2026-04-13,676609,"Caballero, José",LAA,5,5,2,0,1,0,1,0,0,0,0,0,2,6,2026
823563,2026-04-13,700250,"Rice, Ben",LAA,3,2,1,1,0,0,0,1,0,1,0,0,0,1,2026
823564,2026-04-08,519317,"Stanton, Giancarlo",ATH,4,4,0,0,0,0,0,0,0,1,0,0,0,0,2026
823564,2026-04-08,592450,"Judge, Aaron",ATH,4,3,1,1,0,0,0,1,0,1,0,0,0,1,2026
823564,2026-04-08,641355,"Bellinger, Cody",ATH,4,4,1,1,0,0,0,0,0,1,0,0,1,1,2026
823564,2026-04-08,641555,"Escarra, J.C.",ATH,4,3,0,0,0,0,0,1,0,1,0,0,1,0,2026
823564,2026-04-08,641857,"McMahon, Ryan",ATH,4,3,0,0,0,0,0,1,0,2,0,0,0,0,2026
823564,2026-04-08,642708,"Rosario, Amed",ATH,4,4,1,1,0,0,0,0,0,2,0,0,0,1,2026
823564,2026-04-08,663757,"Grisham, Trent",ATH,4,2,1,1,0,0,0,2,0,1,0,0,0,1,2026
823564,2026-04-08,665862,"Chisholm Jr., Jazz",ATH,4,2,0,0,0,0,0,2,0,2,0,0,0,0,2026
823564,2026-04-08,700250,"Rice, Ben",ATH,4,4,0,0,0,0,0,0,0,4,0,0,0,0,2026
823565,2026-04-09,519317,"Stanton, Giancarlo",ATH,3,2,0,0,0,0,0,1,0,0,0,0,0,0,2026
823565,2026-04-09,545341,"Grichuk, Randal",ATH,3,3,0,0,0,0,0,0,0,3,0,0,0,0,2026
823565,2026-04-09,592450,"Judge, Aaron",ATH,4,4,0,0,0,0,0,0,0,1,0,0,0,0,2026
823565,2026-04-09,641355,"Bellinger, Cody",ATH,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2026
823565,2026-04-09,641857,"McMahon, Ryan",ATH,3,3,0,0,0,0,0,0,0,1,0,0,0,0,2026
823565,2026-04-09,642708,"Rosario, Amed",ATH,4,2,0,0,0,0,0,2,0,0,0,0,0,0,2026
823565,2026-04-09,663757,"Grisham, Trent",ATH,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2026
823565,2026-04-09,665862,"Chisholm Jr., Jazz",ATH,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2026
823565,2026-04-09,669224,"Wells, Austin",ATH,3,3,0,0,0,0,0,0,0,1,0,0,0,0,2026
823565,2026-04-09,676609,"Caballero, José",ATH,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2026
823565,2026-04-09,700250,"Rice, Ben",ATH,4,4,1,1,0,0,0,0,0,1,0,0,0,1,2026
823566,2026-04-05,519317,"Stanton, Giancarlo",MIA,5,5,2,2,0,0,0,0,0,2,0,0,0,2,2026
823566,2026-04-05,592450,"Judge, Aaron",MIA,5,5,2,1,1,0,0,0,0,1,0,0,0,3,2026
823566,2026-04-05,641355,"Bellinger, Cody",MIA,5,2,0,0,0,0,0,3,0,0,0,0,0,0,2026
823566,2026-04-05,641555,"Escarra, J.C.",MIA,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2026
823566,2026-04-05,641857,"McMahon, Ryan",MIA,4,3,1,1,0,0,0,1,0,1,0,0,0,1,2026
823566,2026-04-05,663757,"Grisham, Trent",MIA,5,4,0,0,0,0,0,1,0,2,0,0,0,0,2026
823566,2026-04-05,665862,"Chisholm Jr., Jazz",MIA,5,5,1,0,1,0,0,0,0,0,0,0,2,2,2026
823566,2026-04-05,669224,"Wells, Austin",MIA,5,4,0,0,0,0,0,1,0,2,0,0,0,0,2026
823566,2026-04-05,676609,"Caballero, José",MIA,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2026
823566,2026-04-05,700250,"Rice, Ben",MIA,5,2,1,0,0,0,1,3,0,0,0,0,4,4,2026
823567,2026-04-07,519317,"Stanton, Giancarlo",ATH,4,4,1,1,0,0,0,0,0,2,0,0,1,1,2026
823567,2026-04-07,592450,"Judge, Aaron",ATH,4,2,0,0,0,0,0,1,0,0,0,0,0,0,2026
823567,2026-04-07,641355,"Bellinger, Cody",ATH,4,4,1,1,0,0,0,0,0,1,0,0,0,1,2026
823567,2026-04-07,642708,"Rosario, Amed",ATH,4,4,2,0,0,0,2,0,0,1,0,0,4,8,2026
823567,2026-04-07,663757,"Grisham, Trent",ATH,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2026
823567,2026-04-07,665862,"Chisholm Jr., Jazz",ATH,4,4,1,1,0,0,0,0,0,1,0,0,0,1,2026
823567,2026-04-07,669224,"Wells, Austin",ATH,4,3,1,0,1,0,0,1,0,1,0,0,0,2,2026
823567,2026-04-07,676609,"Caballero, José",ATH,4,4,2,1,1,0,0,0,0,1,0,0,0,3,2026
823567,2026-04-07,700250,"Rice, Ben",ATH,4,2,1,1,0,0,0,2,0,0,0,0,0,1,2026
823568,2026-04-03,519317,"Stanton, Giancarlo",MIA,5,5,0,0,0,0,0,0,0,1,0,0,0,0,2026
823568,2026-04-03,592450,"Judge, Aaron",MIA,5,3,2,1,0,0,1,1,1,1,0,0,3,5,2026
823568,2026-04-03,641355,"Bellinger, Cody",MIA,5,4,1,0,1,0,0,1,0,0,0,0,0,2,2026
823568,2026-04-03,641857,"McMahon, Ryan",MIA,4,2,0,0,0,0,0,2,0,1,0,0,0,0,2026
823568,2026-04-03,663757,"Grisham, Trent",MIA,5,2,0,0,0,0,0,3,0,1,0,0,1,0,2026
823568,2026-04-03,665862,"Chisholm Jr., Jazz",MIA,4,3,1,0,1,0,0,1,0,1,0,0,0,2,2026
823568,2026-04-03,669224,"Wells, Austin",MIA,4,2,0,0,0,0,0,2,0,1,0,0,0,0,2026
823568,2026-04-03,676609,"Caballero, José",MIA,4,3,0,0,0,0,0,1,0,1,0,0,0,0,2026
823568,2026-04-03,700250,"Rice, Ben",MIA,5,5,2,0,1,0,1,0,0,3,0,0,3,6,2026
823569,2026-04-04,502671,"Goldschmidt, Paul",MIA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2026
823569,2026-04-04,519317,"Stanton, Giancarlo",MIA,5,3,1,1,0,0,0,2,0,1,0,0,2,1,2026
823569,2026-04-04,592450,"Judge, Aaron",MIA,5,4,2,2,0,0,0,1,0,0,0,0,1,2,2026
823569,2026-04-04,641355,"Bellinger, Cody",MIA,5,3,1,0,0,0,1,1,0,0,0,0,3,4,2026
823569,2026-04-04,641555,"Escarra, J.C.",MIA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2026
823569,2026-04-04,641857,"McMahon, Ryan",MIA,4,3,0,0,0,0,0,1,0,2,0,0,0,0,2026
823569,2026-04-04,663757,"Grisham, Trent",MIA,5,3,1,1,0,0,0,2,0,0,0,0,1,1,2026
823569,2026-04-04,665862,"Chisholm Jr., Jazz",MIA,5,5,0,0,0,0,0,0,0,2,0,0,0,0,2026
823569,2026-04-04,669224,"Wells, Austin",MIA,2,2,1,1,0,0,0,0,0,0,0,0,0,1,2026
823569,2026-04-04,676609,"Caballero, José",MIA,4,3,0,0,0,0,0,0,1,3,0,0,0,0,2026
823569,2026-04-04,700250,"Rice, Ben",MIA,5,3,0,0,0,0,0,2,0,3,0,0,0,0,2026
823627,2026-05-16,502671,"Goldschmidt, Paul",NYM,5,4,2,2,0,0,0,0,1,1,0,0,1,2,2026
823627,2026-05-16,592450,"Judge, Aaron",NYM,5,4,2,1,1,0,0,1,0,1,0,0,0,3,2026
823627,2026-05-16,641355,"Bellinger, Cody",NYM,5,5,0,0,0,0,0,0,0,2,0,0,0,0,2026
823627,2026-05-16,642708,"Rosario, Amed",NYM,4,4,1,0,1,0,0,0,0,2,0,0,0,2,2026
823627,2026-05-16,663757,"Grisham, Trent",NYM,4,4,1,1,0,0,0,0,0,3,0,0,1,1,2026
823627,2026-05-16,665862,"Chisholm Jr., Jazz",NYM,5,5,2,1,1,0,0,0,0,2,0,0,0,3,2026
823627,2026-05-16,669224,"Wells, Austin",NYM,4,4,1,1,0,0,0,0,0,3,0,0,0,1,2026
823627,2026-05-16,683011,"Volpe, Anthony",NYM,4,2,0,0,0,0,0,2,0,0,0,0,0,0,2026
823627,2026-05-16,700250,"Rice, Ben",NYM,5,4,0,0,0,0,0,0,1,0,0,0,0,0,2026
823628,2026-05-17,502671,"Goldschmidt, Paul",NYM,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2026
823628,2026-05-17,592450,"Judge, Aaron",NYM,5,4,0,0,0,0,0,1,0,1,0,0,0,0,2026
823628,2026-05-17,641355,"Bellinger, Cody",NYM,5,2,1,1,0,0,0,3,0,0,0,0,0,1,2026
823628,2026-05-17,641555,"Escarra, J.C.",NYM,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2026
823628,2026-05-17,641857,"McMahon, Ryan",NYM,5,4,0,0,0,0,0,0,0,0,0,0,0,0,2026
823628,2026-05-17,642708,"Rosario, Amed",NYM,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2026
823628,2026-05-17,663757,"Grisham, Trent",NYM,5,5,0,0,0,0,0,0,0,1,0,0,0,0,2026
823628,2026-05-17,665862,"Chisholm Jr., Jazz",NYM,5,3,2,2,0,0,0,2,0,1,0,0,0,2,2026
823628,2026-05-17,669224,"Wells, Austin",NYM,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2026
823628,2026-05-17,680474,"Schuemann, Max",NYM,2,1,0,0,0,0,0,1,0,1,0,0,0,0,2026
823628,2026-05-17,682987,"Jones, Spencer",NYM,2,2,0,0,0,0,0,0,0,2,0,0,0,0,2026
823628,2026-05-17,683011,"Volpe, Anthony",NYM,5,3,2,1,1,0,0,2,0,1,0,0,3,3,2026
823628,2026-05-17,700250,"Rice, Ben",NYM,5,5,1,0,0,0,1,0,0,1,0,0,1,4,2026
823629,2026-05-15,592450,"Judge, Aaron",NYM,5,4,1,1,0,0,0,0,0,1,0,0,0,1,2026
823629,2026-05-15,641355,"Bellinger, Cody",NYM,5,5,1,0,1,0,0,0,0,1,0,0,1,2,2026
823629,2026-05-15,641857,"McMahon, Ryan",NYM,4,4,0,0,0,0,0,0,0,2,0,0,0,0,2026
823629,2026-05-15,663757,"Grisham, Trent",NYM,5,5,0,0,0,0,0,0,0,2,0,0,0,0,2026
823629,2026-05-15,665862,"Chisholm Jr., Jazz",NYM,5,4,3,2,1,0,0,1,0,0,0,0,2,4,2026
823629,2026-05-15,669224,"Wells, Austin",NYM,4,4,0,0,0,0,0,0,0,2,0,0,0,0,2026
823629,2026-05-15,682987,"Jones, Spencer",NYM,4,4,2,2,0,0,0,0,0,1,0,0,1,2,2026
823629,2026-05-15,683011,"Volpe, Anthony",NYM,4,1,0,0,0,0,0,3,0,1,0,0,0,0,2026
823629,2026-05-15,700250,"Rice, Ben",NYM,5,5,3,2,0,0,1,0,0,1,0,0,1,6,2026
823654,2026-09-15,641355,"Bellinger, Cody",MIN,5,4,3,2,0,0,1,1,0,1,0,0,2,6,2026
823654,2026-09-15,645305,"Sánchez, Ali",MIN,5,5,1,1,0,0,0,0,0,1,0,0,0,1,2026
823654,2026-09-15,671218,"Ramos, Heliot",MIN,5,4,2,1,1,0,0,1,0,1,0,0,1,3,2026
823654,2026-09-15,671277,"García Jr., Luis",MIN,5,5,1,1,0,0,0,0,0,1,0,0,0,1,2026
823654,2026-09-15,676609,"Caballero, José",MIN,5,5,1,1,0,0,0,0,0,1,0,0,1,1,2026
823654,2026-09-15,682987,"Jones, Spencer",MIN,5,5,1,0,0,0,1,0,0,0,0,0,3,4,2026
823654,2026-09-15,683011,"Volpe, Anthony",MIN,5,4,2,1,1,0,0,1,0,0,0,0,0,3,2026
823654,2026-09-15,700250,"Rice, Ben",MIN,6,6,1,1,0,0,0,0,0,1,0,0,0,1,2026
823654,2026-09-15,806146,"Lombard Jr., George",MIN,5,4,2,2,0,0,0,1,0,0,0,0,1,2,2026
823655,2026-09-16,502671,"Goldschmidt, Paul",MIN,2,2,1,1,0,0,0,0,0,0,0,0,0,1,2026
823655,2026-09-16,592450,"Judge, Aaron",MIN,2,2,0,0,0,0,0,0,0,2,0,0,0,0,2026
823655,2026-09-16,641355,"Bellinger, Cody",MIN,6,5,3,3,0,0,0,1,0,0,0,0,0,3,2026
823655,2026-09-16,641857,"McMahon, Ryan",MIN,6,6,0,0,0,0,0,0,0,4,0,0,0,0,2026
823655,2026-09-16,645305,"Sánchez, Ali",MIN,2,2,1,1,0,0,0,0,0,1,0,0,1,1,2026
823655,2026-09-16,669224,"Wells, Austin",MIN,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2026
823655,2026-09-16,671218,"Ramos, Heliot",MIN,4,3,0,0,0,0,0,1,0,1,0,0,0,0,2026
823655,2026-09-16,671277,"García Jr., Luis",MIN,4,4,0,0,0,0,0,0,0,3,0,0,0,0,2026
823655,2026-09-16,676609,"Caballero, José",MIN,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2026
823655,2026-09-16,682987,"Jones, Spencer",MIN,6,6,0,0,0,0,0,0,0,5,0,0,0,0,2026
823655,2026-09-16,683011,"Volpe, Anthony",MIN,5,5,2,1,1,0,0,0,0,0,0,0,2,3,2026
823655,2026-09-16,700250,"Rice, Ben",MIN,6,3,1,1,0,0,0,3,0,1,0,0,0,1,2026
823655,2026-09-16,806146,"Lombard Jr., George",MIN,6,6,1,1,0,0,0,0,0,0,0,0,0,1,2026
823656,2026-09-14,592450,"Judge, Aaron",MIN,4,4,1,0,0,0,1,0,0,2,0,0,3,4,2026
823656,2026-09-14,641355,"Bellinger, Cody",MIN,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2026
823656,2026-09-14,641857,"McMahon, Ryan",MIN,3,3,1,1,0,0,0,0,0,0,0,0,0,1,2026
823656,2026-09-14,669224,"Wells, Austin",MIN,4,4,1,0,0,0,1,0,0,2,0,0,1,4,2026
823656,2026-09-14,671277,"García Jr., Luis",MIN,4,4,0,0,0,0,0,0,0,1,0,0,0,0,2026
823656,2026-09-14,676609,"Caballero, José",MIN,4,4,2,1,0,0,1,0,0,0,0,0,2,5,2026
823656,2026-09-14,682987,"Jones, Spencer",MIN,4,4,0,0,0,0,0,0,0,2,0,0,0,0,2026
823656,2026-09-14,683011,"Volpe, Anthony",MIN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2026
823656,2026-09-14,700250,"Rice, Ben",MIN,4,3,2,2,0,0,0,1,0,0,0,0,2,2,2026
823656,2026-09-14,806146,"Lombard Jr., George",MIN,4,4,1,0,1,0,0,0,0,2,0,0,0,2,2026
823792,2026-05-09,502671,"Goldschmidt, Paul",MIL,5,5,3,2,0,0,1,0,0,1,0,0,2,6,2026
823792,2026-05-09,592450,"Judge, Aaron",MIL,5,2,0,0,0,0,0,3,0,2,0,0,0,0,2026
823792,2026-05-09,641355,"Bellinger, Cody",MIL,5,4,1,1,0,0,0,1,0,1,0,0,0,1,2026
823792,2026-05-09,641857,"McMahon, Ryan",MIL,1,1,1,1,0,0,0,0,0,0,0,0,1,1,2026
823792,2026-05-09,642708,"Rosario, Amed",MIL,4,3,1,0,1,0,0,1,0,1,0,0,0,2,2026
823792,2026-05-09,663757,"Grisham, Trent",MIL,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2026
823792,2026-05-09,665862,"Chisholm Jr., Jazz",MIL,4,3,1,1,0,0,0,1,0,2,0,0,0,1,2026
823792,2026-05-09,669224,"Wells, Austin",MIL,4,4,0,0,0,0,0,0,0,2,0,0,0,0,2026
823792,2026-05-09,676609,"Caballero, José",MIL,4,3,0,0,0,0,0,1,0,1,0,0,0,0,2026
823792,2026-05-09,682987,"Jones, Spencer",MIL,3,3,0,0,0,0,0,0,0,2,0,0,0,0,2026
823792,2026-05-09,700250,"Rice, Ben",MIL,5,5,0,0,0,0,0,0,0,2,0,0,0,0,2026
823793,2026-05-10,592450,"Judge, Aaron",MIL,4,3,1,0,0,0,1,1,0,2,0,0,1,4,2026
823793,2026-05-10,641355,"Bellinger, Cody",MIL,4,2,1,1,0,0,0,2,0,0,0,0,0,1,2026
823793,2026-05-10,641555,"Escarra, J.C.",MIL,4,3,0,0,0,0,0,1,0,1,0,0,0,0,2026
823793,2026-05-10,641857,"McMahon, Ryan",MIL,4,4,0,0,0,0,0,0,0,1,0,0,0,0,2026
823793,2026-05-10,663757,"Grisham, Trent",MIL,4,4,1,1,0,0,0,0,0,2,0,0,0,1,2026
823793,2026-05-10,665862,"Chisholm Jr., Jazz",MIL,4,4,1,0,1,0,0,0,0,2,0,0,1,2,2026
823793,2026-05-10,676609,"Caballero, José",MIL,4,3,1,0,1,0,0,1,0,0,0,0,0,2,2026
823793,2026-05-10,682987,"Jones, Spencer",MIL,4,4,1,1,0,0,0,0,0,1,0,0,1,1,2026
823793,2026-05-10,700250,"Rice, Ben",MIL,4,4,0,0,0,0,0,0,0,1,0,0,0,0,2026
823794,2026-05-08,502671,"Goldschmidt, Paul",MIL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2026
823794,2026-05-08,592450,"Judge, Aaron",MIL,4,4,1,1,0,0,0,0,0,2,0,0,0,1,2026
823794,2026-05-08,641355,"Bellinger, Cody",MIL,4,4,0,0,0,0,0,0,0,1,0,0,0,0,2026
823794,2026-05-08,641857,"McMahon, Ryan",MIL,2,2,0,0,0,0,0,0,0,1,0,0,0,0,2026
823794,2026-05-08,642708,"Rosario, Amed",MIL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2026
823794,2026-05-08,663757,"Grisham, Trent",MIL,4,3,0,0,0,0,0,1,0,1,0,0,0,0,2026
823794,2026-05-08,665862,"Chisholm Jr., Jazz",MIL,4,4,0,0,0,0,0,0,0,2,0,0,0,0,2026
823794,2026-05-08,669224,"Wells, Austin",MIL,2,2,0,0,0,0,0,0,0,2,0,0,0,0,2026
823794,2026-05-08,676609,"Caballero, José",MIL,3,3,2,2,0,0,0,0,0,1,0,0,0,2,2026
823794,2026-05-08,682987,"Jones, Spencer",MIL,3,2,0,0,0,0,0,1,0,2,0,0,0,0,2026
823794,2026-05-08,700250,"Rice, Ben",MIL,4,4,0,0,0,0,0,0,0,2,0,0,0,0,2026
823982,2026-08-31,641355,"Bellinger, Cody",LAA,4,4,2,2,0,0,0,0,0,0,0,0,0,2,2026
823982,2026-08-31,642708,"Rosario, Amed",LAA,4,4,2,2,0,0,0,0,0,1,0,0,0,2,2026
823982,2026-08-31,663757,"Grisham, Trent",LAA,4,4,0,0,0,0,0,0,0,2,0,0,0,0,2026
823982,2026-08-31,665862,"Chisholm Jr., Jazz",LAA,3,3,1,1,0,0,0,0,0,1,0,0,0,1,2026
823982,2026-08-31,669224,"Wells, Austin",LAA,3,3,0,0,0,0,0,0,0,1,0,0,0,0,2026
823982,2026-08-31,671277,"García Jr., Luis",LAA,4,4,0,0,0,0,0,0,0,2,0,0,0,0,2026
823982,2026-08-31,676609,"Caballero, José",LAA,3,3,0,0,0,0,0,0,0,2,0,0,0,0,2026
823982,2026-08-31,682987,"Jones, Spencer",LAA,3,3,1,0,0,0,1,0,0,1,0,0,1,4,2026
823982,2026-08-31,700250,"Rice, Ben",LAA,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2026
823983,2026-09-02,502671,"Goldschmidt, Paul",LAA,3,3,2,2,0,0,0,0,0,0,0,0,0,2,2026
823983,2026-09-02,641355,"Bellinger, Cody",LAA,5,5,3,3,0,0,0,0,0,1,0,0,1,3,2026
823983,2026-09-02,642708,"Rosario, Amed",LAA,5,5,1,0,1,0,0,0,0,1,0,0,1,2,2026
823983,2026-09-02,645305,"Sánchez, Ali",LAA,2,2,0,0,0,0,0,0,0,2,0,0,0,0,2026
823983,2026-09-02,663757,"Grisham, Trent",LAA,2,2,1,1,0,0,0,0,0,0,0,0,1,1,2026
823983,2026-09-02,665862,"Chisholm Jr., Jazz",LAA,4,3,0,0,0,0,0,1,0,1,0,0,0,0,2026
823983,2026-09-02,669224,"Wells, Austin",LAA,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2026
823983,2026-09-02,671218,"Ramos, Heliot",LAA,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2026
823983,2026-09-02,671277,"García Jr., Luis",LAA,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2026
823983,2026-09-02,676609,"Caballero, José",LAA,4,4,1,1,0,0,0,0,0,2,0,0,0,1,2026
823983,2026-09-02,682987,"Jones, Spencer",LAA,4,4,0,0,0,0,0,0,0,4,0,0,0,0,2026
823983,2026-09-02,700250,"Rice, Ben",LAA,5,5,2,2,0,0,0,0,0,0,0,0,1,2,2026
823984,2026-09-01,502671,"Goldschmidt, Paul",LAA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2026
823984,2026-09-01,641355,"Bellinger, Cody",LAA,5,5,3,3,0,0,0,0,0,1,0,0,0,3,2026
823984,2026-09-01,641857,"McMahon, Ryan",LAA,5,3,1,1,0,0,0,2,0,0,0,0,0,1,2026
823984,2026-09-01,663757,"Grisham, Trent",LAA,5,5,1,1,0,0,0,0,0,2,0,0,1,1,2026
823984,2026-09-01,665862,"Chisholm Jr., Jazz",LAA,5,5,3,2,0,0,1,0,0,2,0,0,1,6,2026
